url,sourceTitle,new_lrt,discipline,educationalContext,intendedEndUserRole,typicalAgeRangeFrom,typicalAgeRangeTo,language,keyword,Eingetragen am,KldB (4-stellig),Beruf,ESCO
https://www.youtube.com/playlist?list=PLn_RXXE1fMmMuAT9M_v2iLVjfkVgEAziT,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,450,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmMuAT9M_v2iLVjfkVgEAziT,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,450,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmMPHQq4AxNvviVO10plZo2I,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,700,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmOBXFsYk6mOZeGHlHTkmCpW,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,120; 240,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmOxoH_P4aRa1xJgD8ygUCOX,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmMs4JxM3JyDW-cEXoT-7eZY,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmOTlJ0lGCNqB-hKccE87Sry,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmOOXcWFdWUH4gI52GkCCwy6,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmPazIdX2v0m3IpAnJSmKolF,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,720,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmPMnnqoneU789J_fWi88yBx,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,480,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLjwHRoOuF25RCWRkpzjdG1c3iiwqE-n9U,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,700,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLjwHRoOuF25R7lVaqkqfQbjB7W_y-m4hE,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,700,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLn_RXXE1fMmMIpf0qMuEQLRyDh1MN2oQY,Die Merkhilfe,7a6e9608-2554-4981-95dc-47ab9ba924de,320,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PL-jLXAXdkGqfYPa3HJkMLUgXpNUcZmJgY,JGS Feuchtwangen,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PL7siVIUmPpIGxf89EBtjHKGMINqT10y0N,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,080,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSpR1vDw0koJIewlvm1NWdso,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,080,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSr-jyDJzSnCt4R4Sdm1HdR8,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PL7siVIUmPpIGO3M8L3PObihKk7ir3LncS,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,46014; 460,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSoIZDkJqkkZs22qFiW66uRJ,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,480; 700,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSr1txkykStZgbftboawfjHh,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,060,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSp52esI-I_3itPxYbdT8snL,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,420,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSooMrdrbsKoj9TE6Fhdp-G-,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,520,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSprulcamySfyZ1MD9ff7ZGq,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,450; 160,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSoI1pZpYqxsD30n0BQRGamc,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,240,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSopGvArs7MEgZt5ywCZom_7,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,240,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSpNW9WQo97k0T4PevEq5xGb,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,260,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLHrmwJ40hoSpO6aL3owpzdhUzf1TTfPz9,Terra X,7a6e9608-2554-4981-95dc-47ab9ba924de,720; 080,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,18,de,,,,,
https://www.youtube.com/playlist?list=PLEvJmBfh19TxFHfbB4_PSw6PDR1KP3rCH,Cornelsen,7a6e9608-2554-4981-95dc-47ab9ba924de,720,,teacher,18,99,de,,,,,
https://www.youtube.com/playlist?list=PLEvJmBfh19TwoQfv1CC3pt4DNUqL2e687,Cornelsen,7a6e9608-2554-4981-95dc-47ab9ba924de,720,,teacher,18,99,de,,,,,
https://www.youtube.com/playlist?list=PLEvJmBfh19TyIDb8PsxSPIwRJnRbM4oZc,Cornelsen,7a6e9608-2554-4981-95dc-47ab9ba924de,380,,teacher,18,99,de,,,,,
,,,,,,,,,,,,,
Playlists,,,,,,,,,,,,,
https://www.youtube.com/playlist?list=PL9H8VPpyaFzMWQe_X24Xo09IGfMrqufpI,Alba Berlin,7a6e9608-2554-4981-95dc-47ab9ba924de,600,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,2,99,de,,,,,
https://www.youtube.com/playlist?list=PL9H8VPpyaFzOU7WShhUg25QyoIQrt7MSx,Alba Berlin,7a6e9608-2554-4981-95dc-47ab9ba924de,600,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,2,99,de,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtNjasccl-WajpONGX3zoY4M,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,240,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtMwmepBjTSG593eG7ObzO7s,CrashCourse,7a6e9608-2554-4981-95dc-47ab9ba924de,240,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtMsMTfmRomkVQG8AqrAmJFX,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,240,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtNppY8ZHMPDH5TKK2UpU8Ng,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,240; 04003,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtNCG9Vq7vdvJytS-F-xGi7_,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,240; 450; 520,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtN-Bd-H_TGq72CN50Fpv_JX,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,240; 20001,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtN-Bd-H_TGq72CN50Fpv_JX,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,240; 04003,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtPmGl0BGvoYcS8_AAnPrC4p,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,240; 04003,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PLNrrxHpJhC8m_ifiOWl1hquDmdgvcviOt,Arizona State University + CrashCourse  ,7a6e9608-2554-4981-95dc-47ab9ba924de,900; 48005,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PLNrrxHpJhC8l8q8cq9BXLS3guOcyLqxj6,Arizona State University + CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PLNrrxHpJhC8l8q8cq9BXLS3guOcyLqxj6,Arizona State University + CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,380; 3801,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PLNrrxHpJhC8mNXjrAL3Ey1Q6iI35cymzl,Arizona State University + CrashCourse  ,7a6e9608-2554-4981-95dc-47ab9ba924de,20001,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtPNZwz5_o_5uirJ8gQXnhEO,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,700,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtMJ-AfB_7J1538YKWkZAnGA,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,48005,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtP5mp25nStsuDzk2blncJDW,CrashCourse,7a6e9608-2554-4981-95dc-47ab9ba924de,20001,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtO85Sl24rSiVQ93q7vcntNF,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,220,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtOfse2ncvffeelTrqvhrz8H,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,20001; 480,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtN0ge7yDk_UA0ldZJdhwkoV,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,460,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtONguuhLdVmq0HTKS0jksS4,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,100; 080,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtPHzzYuWy6fYEaX9mQQ8oGr,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtPAJr1ysd5yGIyiSFuh0mIL,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,46014,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL3EED4C1D684D3ADF,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,080,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtNdTKZkV_GiIYXpV9w4WxbX,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,080,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtOAKed_MxxWBNaPno5h3Zs8,CrashCourse,7a6e9608-2554-4981-95dc-47ab9ba924de,260; 080,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtO65LeD2p4_Sb5XQ51par_b,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,320; 04003,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtNM_Y-bUAhblSAdWRnmBUcr,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,380,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtO4A_tL6DLZRotxEb114cMR,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,4003,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtNlUrzyH5r6jN9ulIgZBpdo,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,320; 04003,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtPTrc_yg73RghJEOdobAplG,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,320,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtONXALkeh5uisZqrAcPKCee,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,20001,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtN07XYqqWSKpPrtNDiCHTzU,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,20001; 48005,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtM6jSpzb5gMNsx9kdmqBfmY,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,20001; 48005,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtOeEc9ME62zTfqc0h6Pe8vb,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,20001,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtOv-sO3lOpVm54jhwWAf_jR,CrashCourse ,7a6e9608-2554-4981-95dc-47ab9ba924de,20001,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtNEWbqDPdM8FrNHuyVxPQl_,CrashCourse,7a6e9608-2554-4981-95dc-47ab9ba924de,20001,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL8dPuuaLjXtPlnUoPa11EoTZbWZLsQVMs,CrashCourse,7a6e9608-2554-4981-95dc-47ab9ba924de,20001,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,en,,,,,
https://www.youtube.com/playlist?list=PL25spyP49IXbvBluAiVz4sgZ1NArbP3Bc,Hui,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 2; Erwachsenenbildung,learner; teacher,14,25,de,,,,,
https://www.youtube.com/playlist?list=PL25spyP49IXbxMAjaFKgB4LLvYB52ELP1,Hui,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 2; Erwachsenenbildung,learner; teacher,,,de,,,,,
https://www.youtube.com/playlist?list=PL25spyP49IXap7Z7Wxlln1TTXMraWcfI2,Hui,7a6e9608-2554-4981-95dc-47ab9ba924de,460,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,,,de,,,,,
https://www.youtube.com/playlist?list=PL25spyP49IXYzHTLn8L-2u43uX2H2ZzQv,Hui,7a6e9608-2554-4981-95dc-47ab9ba924de,460,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,,,de,,,,,
https://www.youtube.com/playlist?list=PL25spyP49IXaL7wsV-W4hvrYymByjVkL_,Hui,7a6e9608-2554-4981-95dc-47ab9ba924de,380,Sekundarstufe 1; Sekundarstufe 2,learner; teacher, , ,de,,,,,
,,,,,,,,,,,,,
,,,,, , , ,,,,,,
,,,,, , , ,,,,,,
Kanäle,,,,,,,,,,,,,
https://www.youtube.com/channel/UCUdettijNYvLAm4AixZv4RA,SciShow   ,7a6e9608-2554-4981-95dc-47ab9ba924de,510,Sekundarstufe 2,learner; teacher,13,99,en ,,,,,
https://www.youtube.com/channel/UCZYTClx2T1of7BRZ86-8fow,SciShow,7a6e9608-2554-4981-95dc-47ab9ba924de,4003,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,12,99,en,,,,,
https://www.youtube.com/channel/UCrMePiHCWG4Vwqv3t7W9EFg,SciShow  ,7a6e9608-2554-4981-95dc-47ab9ba924de,4003; 460; 46014,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,8,99,en,,,,,
https://www.youtube.com/channel/UCrMePiHCWG4Vwqv3t7W9EFg,SciShow,7a6e9608-2554-4981-95dc-47ab9ba924de,28010; 4003,Primarstufe; Sekundarstufe 1,learner; teacher,3,99,en,,,,,
https://www.youtube.com/channel/UCRFIPG2u1DxKLNuE3y2SjHA,CrashCourse  ,7a6e9608-2554-4981-95dc-47ab9ba924de,28010; 4003,Primarstufe; Sekundarstufe 1,learner; teacher,3,99,en,,,,,
https://www.youtube.com/channel/UCotQdo7hOWcKl_hNMvuL79A,Forsche mit uns! NaWi mit GUB e.V.,7a6e9608-2554-4981-95dc-47ab9ba924de,28010,Primarstufe,learner; teacher,3,12,de,,,,,
https://www.youtube.com/channel/UCPAfRcqYTpbQxC-i9C6HK_g,Frau Schimpf,7a6e9608-2554-4981-95dc-47ab9ba924de,060,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,12,99,de,,,,,
https://www.youtube.com/channel/UCekU1TP424ZV9DnNjdivaDQ,Bernd-H. Brand,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,,,de,,,,,
https://www.youtube.com/channel/UCIntY47wLCbBNItj7-2FwXQ,LEIFIphysik,7a6e9608-2554-4981-95dc-47ab9ba924de,460,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,,,de,,,,,
https://www.youtube.com/channel/UC5EyFAt0bLnC6YzBvEXgF8A,the artinspector,7a6e9608-2554-4981-95dc-47ab9ba924de,060,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,,,de,,,,,
https://www.youtube.com/channel/UCwRH985XgMYXQ6NxXDo8npw,Dinge erklärt - Kurzgesagt,7a6e9608-2554-4981-95dc-47ab9ba924de,,Sekundarstufe1; Sekundarstufe 2,learner; teacher,,,de,,,,,
https://www.youtube.com/channel/UCKjJ1nCoMFTHzQlUtHHBBsw,Akademie für Lerncoaching,7a6e9608-2554-4981-95dc-47ab9ba924de,720,Primarstufe; Sekundarstufe1; Sekundarstufe 2,teacher,,,de,,,,,
https://www.youtube.com/channel/UCFSS2FtaFNKMei4jGQOVL3w,Chemie und Bio in der Schule,7a6e9608-2554-4981-95dc-47ab9ba924de,100; 080,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,,,de,,,,,
https://www.youtube.com/channel/UCk0aUAhu9RxfOX1iMXAJ-2g,Chemistry Kicksass,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner,,,de,,,,,
https://www.youtube.com/channel/UCWNvo3l-K-X6CPSBcP9NCNg,Chemie - simpleclub,7a6e9608-2554-4981-95dc-47ab9ba924de,100,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,,,de,,,,,
https://www.youtube.com/channel/UC1a400owZ_Qa-3Ood22cMKg,Ecole Science,7a6e9608-2554-4981-95dc-47ab9ba924de,460,Sekundarstufe 1; Sekundarstufe 2,teacher; learner,10,99,de,,,,,
,,,,,,,,,,,,,
https://www.youtube.com/@Unkauf_MC,Sehen & Verstehen - Experimente und meeehr,7a6e9608-2554-4981-95dc-47ab9ba924de,100; 04003; 080; 460,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,de,,15.03.2024,,,
https://www.youtube.com/@MathemaTrick,MathemaTrick,7a6e9608-2554-4981-95dc-47ab9ba924de,380,Sekundarstufe 1; Sekundarstufe 2,learner; teacher; parent,10,99,de,,15.03.2024,,,
https://www.youtube.com/@pharithmetik,Christian Spannagel,7a6e9608-2554-4981-95dc-47ab9ba924de,380,Sekundarstufe 1; Sekundarstufe 2,learner; teacher,10,99,de,,15.03.2024,,,
,,,,,,,,,,,,,
https://www.youtube.com/@kfz4me,kfz4me,7a6e9608-2554-4981-95dc-47ab9ba924de,040; oeh04010,berufliche_bildung; erwachsenenbildung; informelles_lernen,learner; teacher,10,99,de,Kraftfahrzeugmechatroniker/in; Autotechnik; Autoreparatur; Kraftfahrzeugtechnik,13.03.2025,2521,25212,7231.10
https://www.youtube.com/@Handwerkskunst,SWR Handwerkskunst,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Handwerk; Handwerkskunst; Berufsorientierung; Berufsvorstellung,13.03.2025,,,
https://www.youtube.com/@virtuelleberufsschule1376,Virtuelle Berufsschule,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; erwachsenenbildung,learner; teacher,10,99,de,Textverarbeitung; Tabellenkalkulation; Präsentations-Software; Kaufmann für Büromanagement; Kauffrau für Büromanagement; Kaufleute für Büromanagement,13.03.2025,7140,71402,4110
https://www.youtube.com/@berufezappen,berufezappen,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; sekundarstufe_1; sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Ausbildung; gut-ausgebildet.de; Duale Berufsausbildung; Berufsvorstellung,17.03.2025,,,
https://www.youtube.com/@LikeaBoss-ausbildung,LIKE A BOSS,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; sekundarstufe_1; sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Berufsvorstellung; Ausbildung; Duale Ausbildung,17.03.2025,,,
https://www.youtube.com/@AusbildungdeVideo,Ausbildung.de,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; sekundarstufe_1; sekundarstufe_2,learner; teacher; parent,10,99,de,Berufsausbildung; Berufsorientierung; Berufsvorstellung; Ausbildung; Duale Ausbildung,17.03.2025,,,
https://www.youtube.com/@Logistik-Kanal,Logistik-Kanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Lastkraftwagenfahrer/in; Speditionskaufmann/-frau; Disponent/in; Logistik; Spedition; Lager,17.03.2025,513; 516; 521,52122;51622;51632,8332.2;3331.2;4323.6
https://www.youtube.com/@ProzubiDE,Prozubi,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung; Kaufleute; Einzelhandel; Groß- und Außenhandel,17.03.2025,611; 612,,
https://www.youtube.com/@Azubinet,Azubinet,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Berufsausbildung; Ausbildung; Prüfung; Abschlussprüfung,17.03.2025,611; 612; 621; 624; 513,,
https://www.youtube.com/@mechaPROniker,mechaPROniker,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Mechatroniker/in; Elektroniker/in - Betriebstechnik,17.03.2025,261; 262; 263,26252;26112,7231.10;7422.4
https://www.youtube.com/@SogehtbySvenStemmler,#Sogeht by Sven Stemmler,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; sekundarstufe_1; sekundarstufe_2,learner; teacher,10,99,de,Elektroniker/in,17.03.2025,262; 263,26302;26252,7422.4
https://www.youtube.com/@novaheal2541,Novaheal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Gesundheits- und Krankenpfleger/in; Altenpfleger/in; Pflege; Krankenpflege; Altenpflege,17.03.2025,813; 821,8130,2221;5321
https://www.youtube.com/@pflegekanal6829,Pflege Kanal,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Gesundheits- und Krankenpfleger/in; Altenpfleger/in; Pflege; Krankenpflege; Altenpflege,17.03.2025,813; 821,8130,2221;5321
https://www.youtube.com/@pruefungstipps,Plakos,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,IHK Prüfung; Sachkundeprüfung; AEVO Prüfung; Berufsschule; Prüfung; Industriekaufleute; Bürokaufleute; Bankkaufleute,17.03.2025,714; 721,,
https://www.youtube.com/@taxteachertutorials,Tax Teacher Tutorials,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung; erwachsenenbildung; informelles_lernen,learner; teacher,10,99,de,Steuerfachangestellte/r; Fachwirt/in - Steuer; Steuerberater/in; Steuern; Steuerfachangestellte,17.03.2025,723,7230,4312.7
https://www.youtube.com/@baubeaver,BAUBEAVER,7a6e9608-2554-4981-95dc-47ab9ba924de,040,berufliche_bildung,learner; teacher,10,99,de,Zimmerer/Zimmerin; Dachkonstruktion; Dachbau,17.03.2025,333,3332,7115.1
